trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
62,False,"{'a': 0.01, 'e': 0.8138784566625339}",25,0,-105.15238468283614,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
63,False,"{'a': 0.01, 'e': 0.8080275083121519}",30,0,-242.43588573053853,"{0: 14, 1: 5, 2: 6, 3: 1, 4: 4}",0
64,False,"{'a': 0.01, 'e': 0.8020957578842927}",25,0,-85.09863814624545,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
65,False,"{'a': 0.01, 'e': 0.7960837985490559}",20,0,-67.5880845527165,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
66,False,"{'a': 0.01, 'e': 0.7899922314973651}",20,2,-78.43837792744817,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 1}",1
67,False,"{'a': 0.01, 'e': 0.7838216658808492}",25,0,-103.76999795364809,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
68,False,"{'a': 0.01, 'e': 0.7775727187509279}",20,7,-52.29504137941215,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
69,False,"{'a': 0.01, 'e': 0.7712460149971065}",30,0,-176.90355773797418,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
70,False,"{'a': 0.01, 'e': 0.7648421872844884}",25,0,-88.34970751029344,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
71,False,"{'a': 0.01, 'e': 0.7583618759905082}",20,0,-29.504809175909383,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
72,False,"{'a': 0.01, 'e': 0.751805729140895}",25,0,-120.47440721410754,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
73,False,"{'a': 0.01, 'e': 0.7451744023448704}",25,0,-36.85515314067462,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
74,False,"{'a': 0.01, 'e': 0.7384685587295879}",30,11,-55.824758843619136,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
75,False,"{'a': 0.01, 'e': 0.7316888688738209}",30,0,-140.33739542747875,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
76,False,"{'a': 0.01, 'e': 0.7248360107409052}",25,0,-221.54449650312236,"{0: 14, 1: 2, 2: 3, 3: 2, 4: 4}",1
77,False,"{'a': 0.01, 'e': 0.7179106696109434}",30,19,-0.11195388901401482,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.01, 'e': 0.7109135380122773}",30,20,8.962205531617505,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.01, 'e': 0.7038453156522362}",25,0,-110.32384938619221,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
80,False,"{'a': 0.01, 'e': 0.6967067093471655}",35,0,-174.09390934823588,"{0: 23, 1: 3, 2: 5, 3: 1, 4: 3}",0
81,False,"{'a': 0.01, 'e': 0.6894984329517471}",30,0,-77.88395791046902,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
82,False,"{'a': 0.01, 'e': 0.6822212072876136}",30,21,15.664527666853807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.01, 'e': 0.6748757600712672}",25,12,-21.971101502264922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
84,False,"{'a': 0.01, 'e': 0.6674628258413082}",20,0,-35.553508638603695,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
85,False,"{'a': 0.01, 'e': 0.6599831458849822}",20,0,-92.16810958242388,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
86,False,"{'a': 0.01, 'e': 0.6524374681640519}",25,10,2.462365150328778,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
87,False,"{'a': 0.01, 'e': 0.6448265472400012}",25,0,-45.180460078327954,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
88,False,"{'a': 0.01, 'e': 0.6371511441985802}",25,0,-22.20681000148805,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
89,False,"{'a': 0.01, 'e': 0.6294120265736969}",25,14,19.57705324770159,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.01, 'e': 0.6216099682706645}",25,14,6.832544606463913,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.01, 'e': 0.6137457494888116}",20,11,-4.676998383374225,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
92,False,"{'a': 0.01, 'e': 0.6058201566434629}",30,4,-58.815244991338645,"{0: 19, 1: 4, 2: 1, 3: 1, 4: 1}",1
93,False,"{'a': 0.01, 'e': 0.5978339822872982}",20,0,-37.996971677539825,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
94,False,"{'a': 0.01, 'e': 0.5897880250310983}",30,11,-46.53193636035164,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 0}",1
95,False,"{'a': 0.01, 'e': 0.5816830894638835}",30,8,-81.96884736093944,"{0: 16, 1: 0, 2: 3, 3: 2, 4: 1}",1
96,False,"{'a': 0.01, 'e': 0.5735199860724567}",30,21,-1.9151661019125927,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
97,False,"{'a': 0.01, 'e': 0.5652995311603544}",30,0,-22.184208605839434,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
98,False,"{'a': 0.01, 'e': 0.5570225467662173}",25,18,12.781980845625844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.01, 'e': 0.5486898605815876}",25,11,-43.91164039743245,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
100,False,"{'a': 0.01, 'e': 0.5403023058681398}",25,5,-1.328170207632016,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.01, 'e': 0.5318607213743555}",25,0,-28.669686601878325,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
102,False,"{'a': 0.01, 'e': 0.5233659512516496}",30,15,-32.72993659615376,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
103,False,"{'a': 0.01, 'e': 0.5148188449699553}",20,3,15.110549392707574,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.01, 'e': 0.5062202572327784}",25,5,-14.984955806287415,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
105,False,"{'a': 0.01, 'e': 0.497571047891727}",20,4,-109.20423592270555,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 2}",1
106,False,"{'a': 0.01, 'e': 0.48887208186052755}",20,0,24.077287391999498,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.01, 'e': 0.48012422902853413}",20,0,-53.77690391508312,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
108,False,"{'a': 0.01, 'e': 0.47132836417373997}",20,1,-2.1412370064492734,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
109,False,"{'a': 0.01, 'e': 0.4624853668753008}",20,6,-6.770517106996745,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
110,False,"{'a': 0.01, 'e': 0.4535961214255773}",25,16,-37.02069676587362,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
111,False,"{'a': 0.01, 'e': 0.44466151674170673}",20,0,-36.961484484041314,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
112,False,"{'a': 0.01, 'e': 0.43568244627671204}",30,20,3.295221776569183,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.01, 'e': 0.42665980793015723}",25,7,-52.68381578031591,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
114,False,"{'a': 0.01, 'e': 0.41759450395835795}",25,3,7.376208526507953,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
115,False,"{'a': 0.01, 'e': 0.40848744088415717}",20,0,-2.453951716203126,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
116,False,"{'a': 0.01, 'e': 0.3993395294062732}",20,0,4.0164629658124795,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
117,False,"{'a': 0.01, 'e': 0.3901516843082303}",20,0,-31.487783067057332,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
118,False,"{'a': 0.01, 'e': 0.3809248243668818}",25,8,11.891375159235022,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.01, 'e': 0.371659872260533}",30,6,-54.63578537709897,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
120,False,"{'a': 0.01, 'e': 0.3623577544766736}",20,0,-27.35830309528622,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
121,False,"{'a': 0.01, 'e': 0.35301940121933034}",20,0,5.17248428124511,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
122,False,"{'a': 0.01, 'e': 0.34364574631604705}",20,1,-11.096663142660583,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
123,False,"{'a': 0.01, 'e': 0.3342377271245026}",25,2,-65.98190933492806,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
124,False,"{'a': 0.01, 'e': 0.32479628443877623}",25,9,-39.52522937076507,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
125,False,"{'a': 0.01, 'e': 0.3153223623952687}",20,6,18.895411570207155,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.01, 'e': 0.3058169083782893}",20,0,0.7172662239997403,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
127,False,"{'a': 0.01, 'e': 0.2962808729253187}",20,2,31.79091642249918,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.01, 'e': 0.28671520963195546}",25,14,19.054136521581306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.01, 'e': 0.2771208750565576}",30,17,-29.613435675682638,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
130,False,"{'a': 0.01, 'e': 0.26749882862458735}",35,23,9.292486085729632,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.01, 'e': 0.2578500325326696}",30,16,14.181388947047102,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
132,False,"{'a': 0.01, 'e': 0.2481754516523729}",20,8,20.463791090528048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.01, 'e': 0.23847605343372313}",20,9,-22.683736389594813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.01, 'e': 0.22875280780845939}",20,9,-2.087985728065502,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
135,False,"{'a': 0.01, 'e': 0.2190066870930415}",25,13,27.386779774805674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.01, 'e': 0.20923866589141926}",20,0,13.846837540687817,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
137,False,"{'a': 0.01, 'e': 0.19944972099757285}",20,14,-32.686820107192155,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
138,False,"{'a': 0.01, 'e': 0.18964083129783424}",20,13,15.010268516897165,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.01, 'e': 0.17981297767299934}",20,9,-43.98210940218709,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
140,False,"{'a': 0.01, 'e': 0.16996714290024081}",25,7,-23.289207612143432,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
141,False,"{'a': 0.01, 'e': 0.16010431155483126}",25,17,15.004368042917946,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.01, 'e': 0.15022546991168584}",25,11,15.511850555784202,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.01, 'e': 0.1403316058467367}",20,6,-66.15048003844785,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
144,False,"{'a': 0.01, 'e': 0.13042370873814554}",20,5,11.558586576040334,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.01, 'e': 0.1205027693673666}",20,15,-1.9993435337671084,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.01, 'e': 0.11056977982006957}",20,10,-11.867634694573814,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
147,False,"{'a': 0.01, 'e': 0.10062573338693172}",25,7,21.71555490851604,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.01, 'e': 0.09067162446430967}",20,9,23.03313657453809,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.01, 'e': 0.08070844845480062}",25,8,28.190469116110762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.01, 'e': 0.0707372016677029}",25,6,39.11122326701155,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.01, 'e': 0.0607588812193859}",20,6,-17.16452114181478,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
152,False,"{'a': 0.01, 'e': 0.05077448493357918}",35,12,37.33393357659747,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.01, 'e': 0.040785011241591035}",20,4,31.27946795027124,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.01, 'e': 0.030791459082466124}",25,0,45.73821940909378,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.01, 'e': 0.02079482780309243}",20,5,23.45782082577341,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.01, 'e': 0.010796117058267392}",25,7,33.788329662635356,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.01, 'e': 0.0007963267107332633}",25,13,22.205296000173345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,11,18.17885757880215,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,9,21.695680110367682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,9,21.270008339769248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,9,20.865551186363003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,20,18.149832130369806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,16,24.233367190474322,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,11,25.14372143743758,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",30,7,41.603207262438936,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,13,29.402887279316268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",30,16,27.21905984726604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",35,15,37.24190343997353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",30,21,17.128902089285653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,15,16.657537652575847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",30,14,33.08409702217686,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,9,18.28392520791456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,16,8.015627934446027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",35,23,22.000315635512102,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",25,11,26.994732449913418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",25,13,24.07450627081593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",30,18,22.834259710634132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,8,25.152293303918285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",25,8,31.21300567650265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",35,13,42.014237510955425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,10,22.50083958735978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",20,8,23.95115635672283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",25,17,17.9836769252109,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",25,6,34.42255468030019,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,11,26.731365192895794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",30,13,30.171851855237716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
