trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
11,True,"{'a': 0.0, 'e': 0.0}",20,0,12.278064183143236,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
12,True,"{'a': 0.0, 'e': 0.0}",25,8,30.721504378526117,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,0,38.31728691591827,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
14,True,"{'a': 0.0, 'e': 0.0}",20,9,-4.546794350164333,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",35,0,48.39489141026196,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0.0, 'e': 0.0}",20,0,26.143036481855912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0.0, 'e': 0.0}",20,6,20.71060479706509,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,0,25.82204318617977,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0.0, 'e': 0.0}",20,0,4.989729507116759,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
20,True,"{'a': 0.0, 'e': 0.0}",30,0,24.840364005179104,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",25,11,23.917429536926445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,0,9.186075717722968,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",25,0,38.1173709920325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
24,True,"{'a': 0.0, 'e': 0.0}",20,0,3.1728495464952644,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
25,True,"{'a': 0.0, 'e': 0.0}",25,13,21.76151096420202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,0,28.459623370172157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
27,True,"{'a': 0.0, 'e': 0.0}",20,0,0.39665015423107874,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
28,True,"{'a': 0.0, 'e': 0.0}",20,3,30.684110213743583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,0,13.047726788455119,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
30,True,"{'a': 0.0, 'e': 0.0}",30,11,31.510075707194893,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",25,0,14.914651590632687,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
32,True,"{'a': 0.0, 'e': 0.0}",25,12,21.29161531207697,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,0,33.53204989563528,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0.0, 'e': 0.0}",20,5,27.91450961259517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",20,0,-1.5256866134218092,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
36,True,"{'a': 0.0, 'e': 0.0}",25,0,35.510372189060675,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
37,True,"{'a': 0.0, 'e': 0.0}",30,0,35.99707345252614,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",30,0,18.09107369778008,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",35,26,13.172798104711099,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",25,0,-10.906402858116024,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
41,True,"{'a': 0.0, 'e': 0.0}",25,7,33.9704767418447,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,5,35.718350647226416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,9,19.184841598100828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",30,0,-22.317290582838222,"{0: 27, 1: 0, 2: 0, 3: 3, 4: 0}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,0,-0.06051802353779889,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
46,True,"{'a': 0.0, 'e': 0.0}",20,0,3.8941558442792954,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
47,True,"{'a': 0.0, 'e': 0.0}",30,0,21.133052801401025,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",20,0,26.849162913888048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
49,True,"{'a': 0.0, 'e': 0.0}",20,0,28.396263469859303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0.0, 'e': 0.0}",25,0,36.268285570327954,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,True,"{'a': 0.0, 'e': 0.0}",25,10,26.12589370340522,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",20,0,31.688846899647967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0.0, 'e': 0.0}",25,3,40.80776836366378,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",20,0,26.007356472651843,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,True,"{'a': 0.0, 'e': 0.0}",25,0,37.951801892632616,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,True,"{'a': 0.0, 'e': 0.0}",20,0,24.435797801234052,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0.0, 'e': 0.0}",20,3,7.430931026144613,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",25,0,34.59439498366685,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,True,"{'a': 0.0, 'e': 0.0}",20,0,30.554052398161062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.0, 'e': 0.0}",25,0,-8.674691884996466,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
61,True,"{'a': 0.0, 'e': 0.0}",30,0,37.280361013522054,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,True,"{'a': 0.0, 'e': 0.0}",20,12,13.213111739105042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",20,0,33.3382929517058,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0.0, 'e': 0.0}",20,0,25.45628183744444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
65,True,"{'a': 0.0, 'e': 0.0}",25,0,13.874867805395674,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
66,True,"{'a': 0.0, 'e': 0.0}",20,0,27.244578135662795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,True,"{'a': 0.0, 'e': 0.0}",20,11,-6.6673039346570135,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",20,0,28.291044184255675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
69,True,"{'a': 0.0, 'e': 0.0}",35,16,38.464301179027984,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",20,12,15.200953736413636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",20,8,21.847675301022246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",30,0,43.65038613783825,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,True,"{'a': 0.0, 'e': 0.0}",30,12,29.151007203647882,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.0, 'e': 0.0}",20,1,29.715734113400206,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.0, 'e': 0.0}",30,6,37.49711911934987,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.0, 'e': 0.0}",30,0,40.86444263589161,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,True,"{'a': 0.0, 'e': 0.0}",20,0,3.258711248892604,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
78,True,"{'a': 0.0, 'e': 0.0}",25,0,30.515875590309513,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,True,"{'a': 0.0, 'e': 0.0}",20,0,1.6859723328341008,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
80,True,"{'a': 0.0, 'e': 0.0}",25,11,24.01601603344959,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.0, 'e': 0.0}",20,16,7.279854969913895,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0.0, 'e': 0.0}",25,12,18.469711919678904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0.0, 'e': 0.0}",30,0,39.20468251804904,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,True,"{'a': 0.0, 'e': 0.0}",25,0,37.74682611846832,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
85,True,"{'a': 0.0, 'e': 0.0}",25,0,37.064782980856,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,True,"{'a': 0.0, 'e': 0.0}",30,6,32.79104602141482,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.0, 'e': 0.0}",20,6,22.947682734918022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0.0, 'e': 0.0}",30,10,28.78618197795738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.0, 'e': 0.0}",25,0,45.04743177534499,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,True,"{'a': 0.0, 'e': 0.0}",30,0,19.612617878959146,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
91,True,"{'a': 0.0, 'e': 0.0}",30,9,29.55316752099451,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.0, 'e': 0.0}",20,0,18.589986818300144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,True,"{'a': 0.0, 'e': 0.0}",25,0,9.418939842386928,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
94,True,"{'a': 0.0, 'e': 0.0}",20,14,9.140000003192007,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",25,0,13.422724510478075,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
96,True,"{'a': 0.0, 'e': 0.0}",30,0,39.17881633373235,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,True,"{'a': 0.0, 'e': 0.0}",25,0,10.98843305873027,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
98,True,"{'a': 0.0, 'e': 0.0}",20,9,16.301470793386066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.0, 'e': 0.0}",20,0,5.46038147113953,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
100,True,"{'a': 0.0, 'e': 0.0}",20,4,23.570779894385577,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
