trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
12,True,"{'a': 0.0, 'e': 0.0}",30,16,26.311128096767924,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,0,-4.048378261236107,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
14,True,"{'a': 0.0, 'e': 0.0}",25,20,10.588817201320241,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",25,0,3.2271114776649954,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
16,True,"{'a': 0.0, 'e': 0.0}",20,3,25.018121113387657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",25,0,38.32743131240264,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",35,7,-8.484288371189999,"{0: 25, 1: 0, 2: 2, 3: 1, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,4,25.697220313643765,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,9,20.545752717361818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,10,18.566539472051062,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,13,11.83264535642579,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0.0, 'e': 0.0}",25,17,16.719512568460374,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",20,8,1.3781810198676891,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",35,3,53.72722064572546,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,11,17.881100049469456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,0,8.27321827159698,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",25,11,1.9169857061292805,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",25,11,26.020330837768626,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,12,14.368742126049417,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,0,23.515656275264103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,0,-49.69149277330266,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
33,True,"{'a': 0.0, 'e': 0.0}",25,19,9.599984400559233,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0.0, 'e': 0.0}",20,2,7.742921770466725,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",25,13,23.73864069314464,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",20,9,18.496795515034552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,7,27.912561069558695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0.0, 'e': 0.0}",30,0,22.361529536900285,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
39,True,"{'a': 0.0, 'e': 0.0}",20,12,12.749045192140995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",30,17,23.344285013639112,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",20,11,3.3503611941652904,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",25,15,20.064828350945984,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,8,25.140991544319586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,0,33.16778463437274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0.0, 'e': 0.0}",20,7,-3.044244605135512,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,9,15.718001612007804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0.0, 'e': 0.0}",20,0,31.04475845164503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0.0, 'e': 0.0}",20,5,26.502965564587182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",20,0,30.367870750989198,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
50,True,"{'a': 0.0, 'e': 0.0}",25,20,10.216375154992834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",25,19,13.081318739351431,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",25,0,37.336474846946935,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0.0, 'e': 0.0}",30,20,22.591363124023527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",30,12,28.35425856044881,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",25,14,21.819046515887084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.0, 'e': 0.0}",20,11,17.84385948759929,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.0, 'e': 0.0}",25,3,12.763540573541011,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",25,19,10.913094338973673,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.0, 'e': 0.0}",25,7,-6.308861695007363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
60,True,"{'a': 0.0, 'e': 0.0}",20,0,22.022287056018662,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
61,True,"{'a': 0.0, 'e': 0.0}",20,10,15.63564667474822,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",25,3,36.71580380228818,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",25,0,26.785687418099066,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
64,True,"{'a': 0.0, 'e': 0.0}",20,5,30.26809739351971,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.0, 'e': 0.0}",20,8,23.56570683795109,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.0, 'e': 0.0}",30,10,39.253055383196084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",30,13,35.864702032162384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0.0, 'e': 0.0}",20,6,29.031397445830784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.0, 'e': 0.0}",30,18,21.392496176778764,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",20,12,13.719727414868277,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",25,18,11.902401304346387,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",20,8,18.905260373062546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.0, 'e': 0.0}",30,15,28.985162610106713,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.0, 'e': 0.0}",30,15,31.92319395651669,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.0, 'e': 0.0}",20,12,17.682507841352727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.0, 'e': 0.0}",20,2,13.484559092954182,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,True,"{'a': 0.0, 'e': 0.0}",25,17,16.86356647513857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.0, 'e': 0.0}",25,15,20.735297983914567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.0, 'e': 0.0}",20,10,16.19929731760056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.0, 'e': 0.0}",20,11,19.744374642600757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0.0, 'e': 0.0}",25,10,0.761972218676725,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
82,True,"{'a': 0.0, 'e': 0.0}",30,13,-5.697434832281575,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
83,True,"{'a': 0.0, 'e': 0.0}",30,8,-43.20121359565057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
84,True,"{'a': 0.0, 'e': 0.0}",25,2,0.36223801443961023,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 0}",1
85,True,"{'a': 0.0, 'e': 0.0}",35,13,42.99240997640412,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0.0, 'e': 0.0}",20,4,28.600112274451348,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0.0, 'e': 0.0}",20,6,9.237201200584952,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
88,True,"{'a': 0.0, 'e': 0.0}",25,18,13.036170813101743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0.0, 'e': 0.0}",20,6,24.59344158227065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0.0, 'e': 0.0}",25,11,26.63732517430897,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0.0, 'e': 0.0}",20,13,11.810352102377095,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0.0, 'e': 0.0}",20,4,25.137602066567432,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0.0, 'e': 0.0}",20,8,20.075269490840753,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0.0, 'e': 0.0}",20,14,14.536496664719252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0.0, 'e': 0.0}",20,0,-16.127354201758944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
96,True,"{'a': 0.0, 'e': 0.0}",25,13,21.294357241601233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,True,"{'a': 0.0, 'e': 0.0}",20,11,16.40989935249488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0.0, 'e': 0.0}",30,12,32.96596515693866,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0.0, 'e': 0.0}",25,3,1.7355417000907227,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
100,True,"{'a': 0.0, 'e': 0.0}",20,0,2.1351758852305966,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
