trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
40,False,"{'a': 0.1, 'e': 0.6536436208636119}",30,0,-143.57409031949464,"{0: 19, 1: 2, 2: 6, 3: 1, 4: 2}",0
41,False,"{'a': 0.1, 'e': 0.5748239465332685}",25,0,-23.56236523994756,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",1
42,False,"{'a': 0.1, 'e': 0.4902608213406995}",20,4,-25.209848547132424,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
43,False,"{'a': 0.1, 'e': 0.40079917207997545}",25,14,-21.628848273571123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
44,False,"{'a': 0.1, 'e': 0.30733286997841935}",20,0,23.698143696578395,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.1, 'e': 0.21079579943077972}",20,8,13.20782506569026,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
46,False,"{'a': 0.1, 'e': 0.11215252693505398}",20,6,10.011309762970276,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
47,False,"{'a': 0.1, 'e': 0.01238866346289056}",20,16,8.504827896882956,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.1, 'e': 0.08749898343944729}",30,18,-17.85068192524882,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
49,False,"{'a': 0.1, 'e': 0.18651236942257574}",30,18,16.287091070595146,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.1, 'e': 0.2836621854632263}",20,12,4.60980450366381,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.1, 'e': 0.37797774271298107}",25,8,18.70665520381173,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 0.1, 'e': 0.4685166713003771}",20,0,-12.894201277060946,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
53,False,"{'a': 0.1, 'e': 0.5543743361791615}",25,0,-118.1224138261331,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
54,False,"{'a': 0.1, 'e': 0.6346928759426346}",25,0,-65.14437496742575,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
55,False,"{'a': 0.1, 'e': 0.70866977429126}",20,1,-77.90365886591093,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
56,False,"{'a': 0.1, 'e': 0.7755658785102502}",20,0,-26.90786216420795,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
57,False,"{'a': 0.1, 'e': 0.8347127848391598}",30,11,-44.561833141324854,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 1}",1
58,False,"{'a': 0.1, 'e': 0.8855195169413194}",20,0,-29.17085186610576,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
59,False,"{'a': 0.1, 'e': 0.9274784307440359}",25,0,-80.90913188179773,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
60,False,"{'a': 0.1, 'e': 0.9601702866503661}",30,0,-155.64874377006987,"{0: 17, 1: 3, 2: 8, 3: 0, 4: 2}",0
61,False,"{'a': 0.1, 'e': 0.9832684384425847}",20,0,-62.68869321740511,"{0: 13, 1: 1, 2: 5, 3: 1, 4: 0}",0
62,False,"{'a': 0.1, 'e': 0.9965420970232175}",25,0,-186.56265392364082,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
63,False,"{'a': 0.1, 'e': 0.9998586363834151}",20,0,-119.53656485100889,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
64,False,"{'a': 0.1, 'e': 0.9931849187581926}",20,0,-150.8788149686949,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 4}",0
65,False,"{'a': 0.1, 'e': 0.9765876257280235}",20,0,-106.43108117968019,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
66,False,"{'a': 0.1, 'e': 0.9502325919585293}",25,0,-111.43112707701978,"{0: 11, 1: 3, 2: 11, 3: 0, 4: 0}",0
67,False,"{'a': 0.1, 'e': 0.9143831482353193}",20,0,-113.71262177964552,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
68,False,"{'a': 0.1, 'e': 0.8693974903498248}",30,0,-109.46454974319089,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
69,False,"{'a': 0.1, 'e': 0.8157251001253568}",25,0,-130.93155904587618,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
70,False,"{'a': 0.1, 'e': 0.7539022543433046}",20,0,-46.3434868030887,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
71,False,"{'a': 0.1, 'e': 0.6845466664428059}",20,8,-25.13959074711525,"{0: 8, 1: 2, 2: 1, 3: 1, 4: 0}",1
72,False,"{'a': 0.1, 'e': 0.6083513145322546}",20,0,-135.59594652284667,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
73,False,"{'a': 0.1, 'e': 0.5260775173811046}",20,8,16.36719121708378,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.1, 'e': 0.43854732757439036}",30,13,-29.09537955125846,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
75,False,"{'a': 0.1, 'e': 0.3466353178350258}",25,0,0.9900696339577366,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
76,False,"{'a': 0.1, 'e': 0.25125984258225487}",25,11,5.298999178781841,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
77,False,"{'a': 0.1, 'e': 0.15337386203786435}",30,17,23.93634543713559,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.1, 'e': 0.05395542056264886}",20,13,15.164784211155872,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.1, 'e': 0.04600212563953695}",25,0,43.15451632765798,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,False,"{'a': 0.1, 'e': 0.14550003380861354}",20,11,17.63161182583669,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.1, 'e': 0.2435441537357911}",20,3,9.337659353472398,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.1, 'e': 0.3391548609838362}",30,6,1.3101072302368144,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
83,False,"{'a': 0.1, 'e': 0.4313768449706208}",20,0,-19.051170761085967,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
84,False,"{'a': 0.1, 'e': 0.5192886541166856}",20,5,-30.738757067943776,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
85,False,"{'a': 0.1, 'e': 0.6020119026848236}",20,5,-65.88589276321397,"{0: 9, 1: 0, 2: 4, 3: 2, 4: 0}",1
86,False,"{'a': 0.1, 'e': 0.6787200473200125}",25,0,-111.29535654056136,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
87,False,"{'a': 0.1, 'e': 0.7486466455973999}",20,15,5.625710941636301,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.1, 'e': 0.811093014061656}",35,0,-170.43719779358483,"{0: 23, 1: 0, 2: 8, 3: 2, 4: 2}",0
89,False,"{'a': 0.1, 'e': 0.8654352092411123}",20,0,-122.77573374837112,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
90,False,"{'a': 0.1, 'e': 0.9111302618846769}",20,0,-88.54587485394136,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
91,False,"{'a': 0.1, 'e': 0.9477216021311119}",35,0,-350.3597867310942,"{0: 12, 1: 9, 2: 6, 3: 3, 4: 5}",0
92,False,"{'a': 0.1, 'e': 0.974843621404164}",30,6,-72.28481610451269,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 0}",1
93,False,"{'a': 0.1, 'e': 0.9922253254526034}",30,2,-230.45407770945846,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 5}",1
94,False,"{'a': 0.1, 'e': 0.9996930420352065}",25,17,0.8338921178148028,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.1, 'e': 0.9971721561963784}",20,0,-112.9167319047152,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
96,False,"{'a': 0.1, 'e': 0.9846878557941267}",30,0,-152.56433905441227,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
97,False,"{'a': 0.1, 'e': 0.9623648798313098}",25,18,-1.27797551082528,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
98,False,"{'a': 0.1, 'e': 0.9304262721047533}",20,5,-109.14116770804839,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 2}",1
99,False,"{'a': 0.1, 'e': 0.8891911526253609}",20,0,-64.45121746308925,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
100,False,"{'a': 0.1, 'e': 0.8390715290764524}",30,0,-160.75274257935433,"{0: 16, 1: 3, 2: 7, 3: 3, 4: 1}",0
101,False,"{'a': 0.1, 'e': 0.7805681801691826}",20,8,-49.45718001449089,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
102,False,"{'a': 0.1, 'e': 0.714265652027199}",20,0,-174.47404416422546,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
103,False,"{'a': 0.1, 'e': 0.6408264175949933}",30,23,13.131308051499587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.1, 'e': 0.5609842574272288}",25,12,24.362472262821164,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.1, 'e': 0.47553692799599256}",25,5,14.389726182532975,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.1, 'e': 0.385338190771828}",25,19,9.30167275495295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.1, 'e': 0.29128928172134383}",20,14,10.852651069642349,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.1, 'e': 0.1943299064553348}",20,15,9.168140727880951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.1, 'e': 0.09542885100095067}",25,14,6.688424156094803,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
110,False,"{'a': 0.1, 'e': 0.004425697988050786}",20,6,21.552775799239132,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,13,11.998122568096017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",20,12,16.347841888793464,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",20,13,12.102290690190227,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,5,26.700122195514997,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",20,1,27.412585127225938,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,3,40.91799925864482,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,20,7.6946701736731224,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,9,29.498132087107333,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",20,2,34.00300247788157,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,11,16.325349347491258,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",25,14,19.892366662256812,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",30,22,14.415909201740881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0.0, 'e': 0.0}",25,17,14.1546906559053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,9,22.27528515534948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",20,12,14.66728287375061,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0.0, 'e': 0.0}",20,9,20.480473324112772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",30,4,39.89072478379198,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,3,26.22784858932445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",20,14,11.930025024258805,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",25,18,14.542947044648251,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0.0, 'e': 0.0}",20,10,17.682866102053374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0.0, 'e': 0.0}",20,0,33.507876853463166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
23,True,"{'a': 0.0, 'e': 0.0}",20,10,19.303200834369076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0.0, 'e': 0.0}",25,8,30.08847543293865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0.0, 'e': 0.0}",30,17,24.643046085229148,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0.0, 'e': 0.0}",20,9,20.5688963056655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0.0, 'e': 0.0}",20,11,18.52801849849105,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0.0, 'e': 0.0}",20,8,23.070782272768636,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0.0, 'e': 0.0}",20,13,11.681926944207902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0.0, 'e': 0.0}",20,8,21.49689831909361,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0.0, 'e': 0.0}",20,12,14.33332416659809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0.0, 'e': 0.0}",25,14,20.0149070504841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0.0, 'e': 0.0}",20,0,39.01002655217805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
34,True,"{'a': 0.0, 'e': 0.0}",25,7,30.328283600131698,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0.0, 'e': 0.0}",30,10,36.445797861918805,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0.0, 'e': 0.0}",25,16,14.559292329086514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0.0, 'e': 0.0}",25,0,37.35530440830327,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
38,True,"{'a': 0.0, 'e': 0.0}",20,3,28.087413951641697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0.0, 'e': 0.0}",20,14,10.618103560775172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0.0, 'e': 0.0}",30,12,34.898543823127255,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0.0, 'e': 0.0}",30,15,26.833623643134977,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0.0, 'e': 0.0}",30,14,32.23125204263016,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0.0, 'e': 0.0}",20,10,20.935336995955375,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0.0, 'e': 0.0}",20,6,27.979298215315392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0.0, 'e': 0.0}",20,12,16.581774875316192,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0.0, 'e': 0.0}",20,0,34.305389090029756,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,True,"{'a': 0.0, 'e': 0.0}",20,4,30.22093721407849,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0.0, 'e': 0.0}",20,0,25.763749447686425,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0.0, 'e': 0.0}",20,14,11.645296005994023,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0.0, 'e': 0.0}",35,13,41.040547061630825,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0.0, 'e': 0.0}",35,15,35.51168949368457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0.0, 'e': 0.0}",20,3,26.734044600901672,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0.0, 'e': 0.0}",20,5,26.62909770309631,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0.0, 'e': 0.0}",20,12,16.283136521671477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0.0, 'e': 0.0}",20,3,30.980554427492613,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0.0, 'e': 0.0}",25,13,20.891457536186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0.0, 'e': 0.0}",20,12,15.150134036914402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0.0, 'e': 0.0}",20,8,23.543465677681176,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0.0, 'e': 0.0}",25,19,13.77109145009981,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0.0, 'e': 0.0}",35,15,36.166040929303804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0.0, 'e': 0.0}",25,13,21.81392599451387,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0.0, 'e': 0.0}",20,11,17.04967140013623,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0.0, 'e': 0.0}",20,6,22.098269826164262,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0.0, 'e': 0.0}",20,7,22.131774949065743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0.0, 'e': 0.0}",20,1,34.52424206576239,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0.0, 'e': 0.0}",25,15,20.80407248326752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0.0, 'e': 0.0}",20,0,30.445672191795957,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
68,True,"{'a': 0.0, 'e': 0.0}",30,13,34.54651497785445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0.0, 'e': 0.0}",25,15,16.05210656137955,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0.0, 'e': 0.0}",30,16,26.307142664464024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0.0, 'e': 0.0}",25,10,26.251508033352245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0.0, 'e': 0.0}",25,4,36.53939870009934,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0.0, 'e': 0.0}",30,9,36.61178238204038,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0.0, 'e': 0.0}",20,9,21.978460746548677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0.0, 'e': 0.0}",35,6,51.52273150749808,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0.0, 'e': 0.0}",20,15,9.588912753776096,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0.0, 'e': 0.0}",30,14,30.453330046982504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0.0, 'e': 0.0}",30,10,34.49265254495674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0.0, 'e': 0.0}",30,16,28.9572121387039,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0.0, 'e': 0.0}",20,12,12.252530951997329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
